img_id,asymmetry_score,border_score,color_score_red,color_score_green,color_score_blue,ground_truth_labels
PAT_564_1079_430.png,0.305,0.014,0.001,0.002,0.005,0
PAT_565_1073_749.png,0.326,0.017,0.004,0.004,0.0,0
PAT_566_178_625.png,0.244,0.013,0.0,0.0,0.0,0
PAT_566_179_23.png,0.088,1.0,0.003,0.005,0.002,0
PAT_567_1076_545.png,0.71,0.142,0.001,0.001,0.064,0
PAT_567_1077_64.png,0.435,0.491,0.008,0.011,0.009,0
PAT_567_1078_978.png,0.57,0.029,0.004,0.003,0.005,0
PAT_568_1066_235.png,0.267,0.006,0.006,0.004,0.002,0
PAT_56_86_479.png,0.509,0.041,0.007,0.003,0.005,0
PAT_56_86_802.png,0.292,0.088,0.004,0.004,0.003,0
PAT_56_88_274.png,0.509,0.041,0.007,0.003,0.005,0
PAT_570_1084_637.png,0.457,0.021,0.002,0.003,0.001,0
PAT_570_1084_939.png,0.343,0.033,0.007,0.01,0.007,0
PAT_570_1085_344.png,0.457,0.021,0.002,0.003,0.001,0
PAT_570_1085_429.png,0.343,0.033,0.007,0.01,0.007,0
PAT_571_1096_10.png,0.556,0.024,0.003,0.005,0.003,0
PAT_571_1097_652.png,0.13,0.024,0.012,0.008,0.003,0
PAT_572_1086_130.png,0.42,0.032,0.007,0.007,0.015,0
PAT_573_1090_164.png,0.362,0.075,0.007,0.011,0.003,0
PAT_573_1090_660.png,0.275,0.021,0.005,0.008,0.003,0
PAT_574_1081_628.png,0.561,0.012,0.001,0.0,0.002,0
PAT_575_1087_29.png,0.412,0.466,0.005,0.005,0.01,0
PAT_575_1088_134.png,0.677,0.062,0.003,0.004,0.003,0
PAT_576_1089_435.png,0.364,0.314,0.004,0.005,0.002,0
PAT_577_1107_61.png,0.184,0.306,0.002,0.007,0.021,0
PAT_579_1099_551.png,0.146,0.458,0.006,0.006,0.004,0
PAT_579_1099_837.png,0.0,0.0,0.0,0.0,0.0,0
PAT_579_1100_988.png,0.447,0.496,0.005,0.007,0.002,0
PAT_57_90_910.png,0.768,0.072,0.003,0.004,0.006,0
PAT_580_1104_684.png,0.204,0.148,0.008,0.01,0.012,0
PAT_581_1114_116.png,0.49,0.101,0.005,0.005,0.004,0
PAT_582_1363_358.png,0.72,0.011,0.012,0.004,0.03,0
PAT_583_1112_886.png,0.328,0.023,0.005,0.005,0.003,0
PAT_585_1130_474.png,0.426,0.095,0.006,0.004,0.007,0
PAT_585_1130_552.png,0.471,0.064,0.005,0.005,0.005,0
PAT_587_1117_880.png,0.577,0.023,0.005,0.005,0.001,0
PAT_587_3431_6.png,0.648,0.02,0.0,0.0,0.0,0
PAT_58_91_143.png,0.618,0.075,0.002,0.002,0.003,0
PAT_58_91_845.png,0.35,1.0,0.007,0.007,0.007,0
PAT_590_1121_504.png,0.363,0.541,0.003,0.004,0.005,0
PAT_591_1126_21.png,0.411,0.025,0.004,0.011,0.01,0
PAT_593_1127_823.png,0.667,0.07,0.001,0.0,0.001,0
PAT_595_1142_142.png,0.367,0.264,0.004,0.005,0.005,0
PAT_596_1146_294.png,0.407,0.128,0.001,0.001,0.006,0
PAT_596_1146_316.png,0.358,0.255,0.008,0.01,0.008,0
PAT_597_1139_181.png,0.427,1.0,0.013,0.004,0.005,0
PAT_598_1137_888.png,0.276,0.253,0.005,0.005,0.003,0
PAT_599_1140_399.png,0.714,0.059,0.005,0.001,0.001,0
PAT_59_46_537.png,0.393,0.048,0.0,0.0,0.003,0
PAT_59_93_342.png,0.252,0.028,0.002,0.009,0.004,0
PAT_59_93_573.png,0.291,0.022,0.003,0.005,0.004,0
PAT_59_94_849.png,0.197,1.0,0.005,0.006,0.008,0
PAT_600_1141_542.png,0.279,0.04,0.002,0.006,0.004,0
PAT_600_1141_988.png,0.306,0.053,0.009,0.007,0.011,0
PAT_601_1147_889.png,0.367,0.285,0.004,0.005,0.003,0
PAT_601_1147_943.png,0.29,0.004,0.001,0.001,0.001,0
PAT_604_1150_336.png,0.677,0.032,0.001,0.003,0.004,0
PAT_605_1152_536.png,0.182,0.014,0.005,0.007,0.004,0
PAT_609_1159_932.png,0.409,0.013,0.003,0.004,0.002,0
PAT_609_1159_942.png,0.462,0.037,0.005,0.006,0.011,0
PAT_610_1156_461.png,0.63,0.099,0.004,0.004,0.004,0
PAT_611_1158_156.png,0.346,0.116,0.004,0.008,0.032,1
PAT_612_1163_833.png,0.411,0.123,0.009,0.004,0.007,0
PAT_613_1164_827.png,0.268,0.061,0.009,0.009,0.006,0
PAT_614_1166_885.png,0.318,0.013,0.0,0.0,0.0,1
PAT_615_1167_722.png,0.137,0.133,0.001,0.002,0.012,0
PAT_615_1168_968.png,0.088,0.366,0.0,0.001,0.002,0
PAT_616_1169_3.png,0.108,0.302,0.002,0.005,0.011,0
PAT_618_1174_596.png,0.326,0.083,0.013,0.014,0.001,0
PAT_619_1175_767.png,0.168,0.862,0.007,0.008,0.007,0
PAT_61_299_74.png,0.393,0.411,0.004,0.006,0.009,0
PAT_620_1176_980.png,0.385,1.0,0.008,0.009,0.008,0
PAT_621_1182_456.png,0.068,0.622,0.004,0.005,0.011,0
PAT_621_1183_56.png,0.078,0.472,0.001,0.002,0.01,0
PAT_621_3591_171.png,0.162,0.1,0.002,0.009,0.014,0
PAT_621_3592_955.png,0.135,0.164,0.008,0.012,0.035,0
PAT_622_1185_922.png,0.495,0.061,0.003,0.001,0.003,1
PAT_624_1179_323.png,0.743,0.506,0.007,0.006,0.008,0
PAT_624_1180_803.png,0.462,0.43,0.004,0.004,0.022,0
PAT_625_1184_412.png,0.46,0.25,0.005,0.005,0.029,0
PAT_625_1184_994.png,0.198,0.237,0.002,0.002,0.007,0
PAT_626_1186_898.png,0.198,0.99,0.005,0.006,0.006,0
PAT_626_1187_34.png,0.069,0.953,0.004,0.004,0.005,0
PAT_627_1188_503.png,0.175,0.543,0.0,0.001,0.003,0
PAT_627_1188_755.png,0.203,0.349,0.001,0.003,0.006,0
PAT_628_1191_564.png,0.276,0.013,0.007,0.006,0.009,0
PAT_629_1192_362.png,0.47,0.012,0.005,0.003,0.008,0
PAT_62_97_868.png,0.425,0.129,0.004,0.003,0.009,0
PAT_630_1196_710.png,0.447,0.015,0.005,0.006,0.006,0
PAT_631_1207_982.png,0.579,0.026,0.001,0.002,0.0,0
PAT_631_1227_585.png,0.483,0.176,0.004,0.011,0.015,0
PAT_632_1206_634.png,0.361,0.056,0.005,0.007,0.006,0
PAT_632_1206_637.png,0.322,0.06,0.004,0.006,0.018,0
PAT_632_3700_890.png,0.83,0.054,0.005,0.002,0.003,0
PAT_633_1199_218.png,0.467,0.045,0.003,0.002,0.002,0
PAT_633_1199_745.png,0.25,0.0,0.0,0.0,0.0,0
PAT_636_1204_521.png,0.667,0.011,0.003,0.003,0.005,0
PAT_636_1204_666.png,0.466,0.329,0.004,0.005,0.01,0
PAT_637_1217_274.png,0.472,1.0,0.003,0.003,0.003,0
PAT_637_1434_570.png,0.279,1.0,0.008,0.008,0.006,0
PAT_637_1434_684.png,0.449,0.038,0.005,0.008,0.027,0
PAT_638_3680_891.png,0.356,0.011,0.003,0.006,0.002,0
PAT_639_1208_986.png,0.314,0.003,0.0,0.0,0.0,0
PAT_639_3674_452.png,0.25,0.0,0.009,0.014,0.015,0
PAT_639_3676_760.png,0.086,0.588,0.003,0.006,0.011,0
PAT_63_1075_331.png,0.0,0.0,0.0,0.0,0.0,0
PAT_63_1075_498.png,0.396,0.03,0.005,0.006,0.009,0
PAT_63_98_127.png,0.575,0.238,0.005,0.009,0.018,0
PAT_63_98_187.png,0.218,0.04,0.016,0.02,0.005,0
PAT_63_99_189.png,0.134,0.195,0.015,0.015,0.001,0
PAT_63_99_736.png,0.375,1.0,0.005,0.005,0.004,0
PAT_640_1210_293.png,0.385,0.669,0.006,0.007,0.017,0
PAT_641_1211_321.png,0.169,0.266,0.005,0.004,0.003,0
PAT_641_3704_317.png,0.142,0.618,0.003,0.006,0.011,0
PAT_645_1222_140.png,0.66,0.034,0.011,0.004,0.006,0
PAT_645_1222_860.png,0.71,0.01,0.001,0.002,0.01,0
PAT_645_1223_124.png,0.229,0.745,0.007,0.008,0.02,0
PAT_645_1223_443.png,0.42,0.156,0.006,0.008,0.042,0
PAT_645_1224_768.png,0.349,0.194,0.003,0.003,0.022,0
PAT_645_1300_463.png,0.528,0.333,0.001,0.002,0.004,0
PAT_645_1461_111.png,0.209,1.0,0.011,0.011,0.009,0
PAT_645_1500_364.png,0.533,0.284,0.001,0.001,0.001,0
PAT_645_4042_489.png,0.474,0.128,0.005,0.006,0.009,0
PAT_645_4043_374.png,0.127,0.046,0.009,0.005,0.006,0
PAT_646_1225_590.png,0.469,0.11,0.003,0.004,0.002,0
PAT_649_1233_229.png,0.125,0.037,0.001,0.003,0.021,0
PAT_650_1230_636.png,0.356,0.466,0.009,0.008,0.013,0
PAT_650_1241_329.png,0.532,0.197,0.002,0.002,0.005,0
PAT_650_3858_329.png,0.403,0.019,0.003,0.006,0.008,0
PAT_651_1232_950.png,0.334,0.035,0.001,0.003,0.008,0
PAT_652_1231_516.png,0.389,0.634,0.012,0.009,0.006,0
PAT_653_1234_311.png,0.367,0.204,0.003,0.002,0.004,0
PAT_654_1244_16.png,0.477,0.118,0.001,0.003,0.009,0
PAT_655_1245_807.png,0.675,0.13,0.002,0.003,0.003,0
PAT_655_926_447.png,0.276,0.053,0.01,0.01,0.005,0
PAT_656_1246_483.png,0.196,0.361,0.004,0.004,0.008,1
PAT_656_1246_489.png,0.323,0.051,0.011,0.007,0.003,1
PAT_657_1247_455.png,0.799,0.079,0.009,0.003,0.002,0
PAT_658_1266_149.png,0.288,0.049,0.019,0.007,0.002,0
PAT_65_101_847.png,0.06,0.298,0.003,0.005,0.001,0
PAT_660_1249_373.png,0.087,0.058,0.007,0.005,0.004,0
PAT_660_1249_469.png,0.756,0.575,0.005,0.009,0.002,0
PAT_662_1251_380.png,0.499,0.198,0.002,0.003,0.005,0
PAT_662_1251_43.png,0.329,0.014,0.0,0.0,0.002,0
PAT_663_1254_732.png,0.273,1.0,0.009,0.01,0.009,0
PAT_664_1263_781.png,0.222,0.8,0.005,0.006,0.006,0
PAT_665_1260_16.png,0.241,0.156,0.0,0.001,0.004,0
PAT_665_1261_17.png,0.29,0.25,0.004,0.007,0.014,0
PAT_665_1262_774.png,0.232,0.15,0.003,0.005,0.006,0
PAT_666_1268_870.png,0.093,0.038,0.002,0.004,0.001,0
PAT_666_1269_65.png,0.351,0.041,0.009,0.002,0.01,0
PAT_666_1271_645.png,0.042,0.319,0.003,0.009,0.0,0
PAT_667_1264_8.png,0.315,0.038,0.003,0.004,0.004,0
PAT_668_1259_681.png,0.07,0.06,0.004,0.007,0.001,0
PAT_669_1265_76.png,0.803,0.08,0.006,0.003,0.003,0
PAT_672_1272_705.png,0.552,0.842,0.004,0.004,0.006,0
PAT_673_1276_752.png,0.176,0.02,0.003,0.005,0.002,0
PAT_673_3928_888.png,0.412,0.006,0.0,0.001,0.001,0
PAT_674_1277_9.png,0.283,0.056,0.009,0.007,0.002,0
PAT_677_1348_51.png,0.526,0.041,0.006,0.008,0.001,0
PAT_677_1348_657.png,0.378,0.18,0.008,0.009,0.006,0
PAT_677_1349_541.png,0.604,0.02,0.0,0.001,0.004,0
PAT_677_1349_851.png,0.793,0.085,0.002,0.003,0.003,0
PAT_677_1350_358.png,0.551,0.013,0.0,0.0,0.0,0
PAT_677_1350_67.png,0.387,0.553,0.006,0.007,0.009,0
PAT_678_1287_652.png,0.346,0.266,0.005,0.005,0.004,0
PAT_678_1298_396.png,0.531,0.048,0.009,0.009,0.014,0
PAT_679_1286_677.png,0.895,0.056,0.003,0.005,0.004,0
PAT_679_1286_933.png,0.647,0.028,0.001,0.003,0.009,0
PAT_67_104_695.png,0.505,0.131,0.005,0.007,0.014,0
PAT_67_104_730.png,0.547,0.104,0.002,0.002,0.007,0
PAT_680_1289_182.png,0.288,0.128,0.001,0.001,0.002,1
PAT_680_1289_585.png,0.269,0.18,0.001,0.002,0.006,1
PAT_681_1299_458.png,0.643,0.434,0.006,0.007,0.007,0
PAT_682_1292_642.png,0.336,0.148,0.005,0.003,0.001,0
PAT_682_1292_978.png,0.311,0.059,0.001,0.004,0.001,0
PAT_682_1292_986.png,0.266,0.49,0.031,0.002,0.011,0
PAT_683_1296_237.png,0.828,0.105,0.004,0.007,0.009,0
PAT_683_1297_195.png,0.262,0.009,0.001,0.003,0.0,0
PAT_683_1297_839.png,0.265,0.012,0.002,0.003,0.004,0
PAT_684_1302_588.png,0.285,0.013,0.002,0.002,0.002,0
PAT_684_1302_934.png,0.216,0.04,0.003,0.003,0.001,0
PAT_684_1303_178.png,0.499,0.14,0.008,0.011,0.018,0
PAT_684_1303_368.png,0.477,0.427,0.006,0.007,0.011,0
PAT_686_1355_168.png,0.272,0.276,0.003,0.005,0.007,0
PAT_687_1304_898.png,0.457,0.02,0.003,0.004,0.01,0
PAT_688_1305_242.png,0.484,0.003,0.001,0.002,0.001,0
PAT_689_1306_772.png,0.372,0.074,0.002,0.006,0.002,0
PAT_689_1307_354.png,0.312,1.0,0.007,0.008,0.007,0
PAT_68_105_871.png,0.371,0.16,0.011,0.008,0.009,0
PAT_690_1309_154.png,0.708,0.079,0.007,0.01,0.016,0
PAT_690_1309_217.png,0.599,0.077,0.006,0.008,0.011,0
PAT_690_1309_981.png,0.489,0.114,0.002,0.002,0.005,0
PAT_691_1310_780.png,0.56,0.485,0.006,0.007,0.007,0
PAT_691_1311_2.png,0.619,1.0,0.007,0.009,0.003,0
PAT_691_1311_686.png,0.562,0.18,0.003,0.004,0.001,0
PAT_691_1311_890.png,0.271,0.884,0.008,0.009,0.003,0
PAT_691_1312_389.png,0.456,0.504,0.002,0.003,0.01,1
PAT_691_3994_671.png,0.619,1.0,0.007,0.009,0.003,0
PAT_691_3994_791.png,0.271,0.884,0.008,0.009,0.003,0
PAT_692_1308_364.png,0.325,0.312,0.009,0.008,0.015,0
PAT_693_1313_304.png,0.0,0.0,0.0,0.0,0.0,0
PAT_695_1314_822.png,0.341,0.019,0.005,0.005,0.005,0
PAT_697_1317_892.png,0.469,0.018,0.002,0.006,0.003,0
PAT_698_1150_510.png,0.552,0.262,0.006,0.005,0.005,0
PAT_698_1150_881.png,0.736,0.322,0.004,0.006,0.007,0
PAT_698_1319_166.png,0.789,0.169,0.004,0.007,0.011,0
PAT_699_1320_901.png,0.361,0.031,0.007,0.007,0.002,0
PAT_69_1053_332.png,0.782,0.023,0.002,0.001,0.003,0
PAT_69_1053_540.png,0.736,0.105,0.002,0.002,0.002,0
PAT_701_1321_156.png,0.0,0.0,0.0,0.0,0.0,0
PAT_701_4056_457.png,0.0,0.0,0.0,0.0,0.0,0
PAT_703_1329_112.png,0.352,0.018,0.001,0.004,0.003,0
PAT_704_1323_974.png,0.414,0.004,0.0,0.001,0.001,0
PAT_704_1324_359.png,0.464,0.022,0.003,0.002,0.002,0
PAT_705_1326_82.png,0.539,0.02,0.003,0.002,0.002,0
PAT_705_4015_413.png,0.435,0.07,0.006,0.004,0.005,0
PAT_707_1327_245.png,0.433,0.01,0.006,0.004,0.014,0
PAT_708_1333_222.png,0.156,1.0,0.008,0.009,0.009,0
PAT_709_1331_253.png,0.3,0.445,0.006,0.006,0.01,0
PAT_70_107_155.png,0.332,0.318,0.003,0.003,0.003,1
PAT_70_107_591.png,0.369,0.301,0.004,0.004,0.007,1
PAT_710_1330_243.png,0.124,0.168,0.002,0.006,0.017,1
PAT_711_1334_344.png,0.65,1.0,0.008,0.008,0.009,0
PAT_711_1334_480.png,0.265,1.0,0.008,0.007,0.007,0
PAT_711_4067_260.png,0.52,0.007,0.008,0.005,0.008,0
PAT_712_1335_359.png,0.656,0.042,0.006,0.006,0.003,0
PAT_713_1336_159.png,0.465,0.789,0.007,0.007,0.008,0
PAT_714_1337_709.png,0.707,0.129,0.005,0.006,0.008,0
PAT_714_1337_914.png,0.478,0.02,0.003,0.006,0.051,0
PAT_715_1338_761.png,0.583,1.0,0.004,0.007,0.006,0
PAT_715_1339_508.png,0.0,0.0,0.007,0.007,0.007,0
PAT_715_4072_827.png,0.491,0.014,0.0,0.0,0.0,0
PAT_715_4073_115.png,0.502,0.014,0.0,0.0,0.0,0
PAT_716_1345_460.png,0.321,0.567,0.005,0.008,0.015,0
PAT_717_1347_899.png,0.658,0.011,0.0,0.003,0.005,1
PAT_718_1358_919.png,0.401,0.128,0.003,0.004,0.005,0
PAT_719_1361_160.png,0.324,0.046,0.002,0.004,0.018,1
PAT_719_1361_234.png,0.484,0.008,0.001,0.002,0.004,1
PAT_71_108_56.png,0.135,0.009,0.005,0.01,0.008,0
PAT_71_108_617.png,0.157,0.007,0.002,0.003,0.003,0
PAT_71_145_971.png,0.789,0.227,0.003,0.005,0.006,0
PAT_720_1362_700.png,0.221,0.347,0.002,0.004,0.001,0
PAT_721_1365_142.png,0.293,0.418,0.005,0.006,0.006,0
PAT_721_1365_819.png,0.258,0.866,0.005,0.005,0.01,0
PAT_722_1376_280.png,0.263,0.425,0.005,0.005,0.003,0
PAT_722_1377_120.png,0.437,0.169,0.007,0.006,0.02,0
PAT_723_1396_338.png,0.486,0.147,0.005,0.006,0.01,0
PAT_724_1369_896.png,0.28,0.08,0.003,0.001,0.0,0
PAT_726_1371_397.png,0.282,0.024,0.004,0.007,0.006,0
PAT_726_1371_543.png,0.637,0.023,0.007,0.008,0.011,0
PAT_727_1373_718.png,0.252,0.147,0.003,0.006,0.004,0
PAT_727_1373_776.png,0.605,0.171,0.001,0.002,0.004,0
PAT_728_1381_63.png,0.571,0.303,0.007,0.007,0.008,0
PAT_728_1533_952.png,0.382,0.026,0.005,0.005,0.007,0
PAT_729_1382_390.png,0.541,0.172,0.001,0.002,0.018,0
PAT_72_110_647.png,0.199,0.154,0.0,0.001,0.001,0
PAT_72_110_944.png,0.174,0.304,0.002,0.004,0.005,0
PAT_730_1383_535.png,0.109,0.493,0.002,0.002,0.004,0
PAT_730_1385_585.png,0.159,1.0,0.004,0.006,0.009,0
PAT_731_1387_634.png,0.413,0.026,0.001,0.002,0.002,0
PAT_734_1390_631.png,0.319,0.097,0.004,0.005,0.008,0
PAT_735_1391_261.png,0.146,0.019,0.007,0.004,0.003,0
PAT_735_1391_683.png,0.182,0.029,0.005,0.006,0.008,0
PAT_736_1392_562.png,0.409,0.437,0.001,0.005,0.032,0
PAT_737_1394_308.png,0.447,0.37,0.013,0.009,0.012,0
PAT_737_1394_936.png,0.191,0.625,0.005,0.007,0.006,0
PAT_738_1397_195.png,0.236,0.379,0.002,0.003,0.003,0
PAT_738_1397_966.png,0.332,0.321,0.005,0.004,0.004,0
PAT_738_1552_502.png,0.209,0.445,0.007,0.009,0.003,0
PAT_738_1552_843.png,0.096,0.891,0.004,0.006,0.004,0
PAT_739_1398_331.png,0.2,0.064,0.001,0.002,0.002,0
PAT_73_111_435.png,0.631,0.067,0.006,0.006,0.005,0
PAT_73_111_609.png,0.626,0.056,0.009,0.01,0.025,0
PAT_741_1400_780.png,0.0,0.0,0.0,0.0,0.0,0
PAT_741_1401_619.png,0.469,0.016,0.001,0.001,0.012,0
PAT_742_1402_818.png,0.371,0.025,0.0,0.0,0.0,0
PAT_742_1470_425.png,0.505,0.131,0.004,0.01,0.038,0
PAT_742_1470_834.png,0.669,0.105,0.007,0.008,0.006,0
PAT_744_1404_951.png,0.514,0.037,0.003,0.003,0.015,0
PAT_744_1405_742.png,0.439,0.004,0.001,0.002,0.004,0
PAT_745_1406_409.png,0.291,0.176,0.003,0.005,0.005,0
PAT_746_1407_708.png,0.156,1.0,0.004,0.004,0.005,1
PAT_747_1408_427.png,0.462,0.008,0.001,0.0,0.0,0
PAT_747_1408_742.png,0.602,0.029,0.002,0.001,0.001,0
PAT_747_1408_965.png,0.62,0.953,0.009,0.009,0.01,0
PAT_747_1409_116.png,0.583,0.0,0.0,0.0,0.0,0
PAT_747_1409_466.png,0.667,1.0,0.01,0.012,0.009,0
PAT_747_1410_179.png,0.0,0.0,0.0,0.0,0.0,0
PAT_747_1410_622.png,0.333,0.0,0.005,0.005,0.009,0
PAT_749_1414_770.png,0.241,0.462,0.007,0.012,0.011,0
PAT_749_1415_164.png,0.315,0.301,0.008,0.01,0.025,0
PAT_74_112_729.png,0.368,0.112,0.001,0.002,0.005,0
PAT_751_1497_215.png,0.0,0.0,0.0,0.0,0.0,0
PAT_752_1426_714.png,0.583,1.0,0.003,0.004,0.003,0
PAT_753_1427_496.png,0.079,0.075,0.01,0.009,0.006,0
PAT_753_1427_658.png,0.245,0.023,0.003,0.004,0.01,0
PAT_753_1428_451.png,0.47,0.307,0.003,0.004,0.008,0
PAT_753_1833_710.png,0.601,0.02,0.006,0.009,0.027,0
PAT_753_1834_712.png,0.786,0.203,0.006,0.008,0.011,0
PAT_754_1429_380.png,0.399,0.011,0.0,0.0,0.0,1
PAT_755_1430_681.png,0.196,0.313,0.005,0.007,0.016,0
PAT_756_1495_858.png,0.207,0.509,0.004,0.006,0.017,0
PAT_756_1496_480.png,0.255,0.505,0.001,0.003,0.011,0
PAT_756_1496_599.png,0.226,0.18,0.0,0.001,0.002,0
PAT_757_1431_696.png,0.222,0.696,0.002,0.003,0.03,0
PAT_757_1431_907.png,0.131,0.824,0.002,0.003,0.013,0
PAT_757_4220_942.png,0.167,0.0,0.001,0.001,0.0,0
PAT_758_1441_891.png,0.347,0.004,0.001,0.001,0.001,0
PAT_759_1433_914.png,0.181,0.028,0.005,0.007,0.002,0
PAT_759_1433_973.png,0.272,0.139,0.004,0.005,0.001,0
PAT_759_1538_566.png,0.181,0.028,0.005,0.007,0.002,0
PAT_75_113_165.png,0.594,0.29,0.008,0.01,0.007,0
PAT_75_113_647.png,0.707,1.0,0.005,0.005,0.006,0
PAT_75_114_73.png,0.0,0.0,0.0,0.0,0.0,0
PAT_760_1456_878.png,0.465,0.142,0.0,0.003,0.012,0
PAT_761_1435_561.png,0.305,0.423,0.005,0.006,0.003,0
PAT_762_1436_414.png,0.409,0.737,0.006,0.006,0.01,0
PAT_763_1439_668.png,0.16,0.032,0.008,0.005,0.01,0
PAT_764_1448_499.png,0.14,0.487,0.001,0.006,0.023,0
PAT_766_1444_52.png,0.333,0.044,0.006,0.007,0.017,0
PAT_766_1670_458.png,0.304,0.01,0.001,0.001,0.003,0
PAT_767_1501_691.png,0.276,0.637,0.007,0.006,0.01,0
PAT_768_1449_842.png,0.562,0.061,0.003,0.004,0.015,0
PAT_768_1450_402.png,0.347,0.044,0.007,0.006,0.004,0
PAT_76_1039_269.png,0.438,0.064,0.005,0.003,0.003,0
PAT_770_1451_136.png,0.599,0.053,0.004,0.004,0.008,0
PAT_771_1488_562.png,0.406,0.015,0.0,0.0,0.0,0
PAT_771_1488_922.png,0.509,0.197,0.008,0.006,0.004,0
PAT_771_1489_345.png,0.617,0.049,0.0,0.0,0.0,0
PAT_771_1489_70.png,0.484,0.042,0.007,0.009,0.006,0
PAT_771_1490_334.png,0.295,0.465,0.003,0.003,0.002,0
PAT_771_1491_390.png,0.119,1.0,0.006,0.006,0.006,0
PAT_773_1459_554.png,0.231,0.684,0.003,0.004,0.021,0
PAT_774_1462_821.png,0.219,0.007,0.002,0.002,0.002,0
PAT_775_1463_616.png,0.411,1.0,0.004,0.005,0.002,0
PAT_776_1466_241.png,0.437,0.02,0.015,0.02,0.006,0
PAT_778_1471_835.png,0.0,0.0,0.0,0.0,0.0,0
PAT_778_1471_911.png,0.454,0.009,0.003,0.004,0.003,0
PAT_779_1472_741.png,0.362,0.079,0.003,0.005,0.002,0
PAT_780_1473_791.png,0.518,0.094,0.008,0.007,0.008,0
PAT_781_1474_517.png,0.146,1.0,0.006,0.005,0.006,0
PAT_782_1492_890.png,0.368,0.164,0.002,0.005,0.016,0
PAT_782_1493_140.png,0.216,1.0,0.01,0.01,0.002,0
PAT_782_1494_418.png,0.314,0.008,0.001,0.001,0.001,0
PAT_785_1479_108.png,0.538,0.026,0.002,0.003,0.005,0
PAT_786_1480_914.png,0.276,0.736,0.004,0.004,0.024,0
PAT_787_1482_328.png,0.698,0.053,0.0,0.0,0.0,0
PAT_788_1503_168.png,0.586,0.277,0.002,0.001,0.0,0
PAT_788_1503_541.png,0.627,0.28,0.001,0.001,0.001,0
PAT_789_1483_793.png,0.496,0.092,0.009,0.006,0.021,0
PAT_78_118_164.png,0.504,0.164,0.005,0.006,0.008,0
PAT_78_118_685.png,0.119,0.029,0.009,0.01,0.006,0
PAT_791_1487_906.png,0.124,0.235,0.004,0.007,0.016,0
PAT_792_1498_936.png,0.451,0.006,0.0,0.0,0.0,0
PAT_792_4351_858.png,0.53,0.455,0.001,0.006,0.006,0
PAT_793_1512_327.png,0.247,0.568,0.003,0.006,0.001,0
PAT_793_1512_382.png,0.717,0.107,0.0,0.003,0.004,0
PAT_793_1512_513.png,0.531,0.483,0.008,0.011,0.011,0
PAT_794_1507_723.png,0.752,0.298,0.007,0.008,0.004,0
PAT_795_1508_925.png,0.407,0.242,0.002,0.004,0.006,0
PAT_796_1509_400.png,0.468,0.016,0.003,0.003,0.002,0
PAT_796_1509_459.png,0.338,0.044,0.001,0.0,0.003,0
PAT_796_1510_130.png,0.543,0.1,0.003,0.004,0.014,0
PAT_796_1510_361.png,0.346,0.173,0.001,0.002,0.008,0
PAT_797_1511_805.png,0.329,0.056,0.004,0.005,0.002,0
PAT_798_1529_282.png,0.137,0.706,0.002,0.003,0.002,0
PAT_798_1770_256.png,0.296,0.014,0.002,0.005,0.004,0
PAT_798_1771_240.png,0.147,0.008,0.0,0.0,0.0,0
PAT_798_1772_469.png,0.226,0.015,0.003,0.008,0.01,0
PAT_799_1515_723.png,0.487,0.427,0.006,0.004,0.007,0
PAT_79_120_532.png,0.076,0.049,0.002,0.002,0.004,0
PAT_79_120_739.png,0.184,0.023,0.003,0.003,0.006,0
PAT_800_1513_509.png,0.0,1.0,0.005,0.006,0.008,0
PAT_800_1514_512.png,0.644,0.079,0.0,0.0,0.0,0
PAT_801_1518_574.png,0.35,0.087,0.0,0.0,0.0,1
PAT_801_1518_78.png,0.332,0.03,0.0,0.001,0.005,1
PAT_802_1516_510.png,0.0,0.0,0.0,0.0,0.0,0
PAT_802_1516_910.png,0.4,1.0,0.004,0.008,0.009,0
PAT_803_1522_907.png,0.333,0.488,0.004,0.006,0.005,0
PAT_805_1517_154.png,0.822,0.14,0.0,0.002,0.002,0
PAT_805_1517_647.png,0.729,0.288,0.005,0.006,0.005,0
PAT_806_1519_527.png,0.457,0.581,0.006,0.009,0.011,0
PAT_806_1520_60.png,0.324,0.005,0.0,0.0,0.0,0
PAT_806_1520_708.png,0.195,0.005,0.0,0.0,0.0,0
PAT_809_1527_202.png,0.251,0.015,0.001,0.003,0.003,0
PAT_809_1527_902.png,0.527,0.01,0.002,0.002,0.003,0
PAT_809_1528_118.png,0.773,0.079,0.007,0.005,0.011,0
PAT_810_1526_639.png,0.553,0.609,0.005,0.007,0.015,0
PAT_810_1526_67.png,0.507,0.015,0.0,0.0,0.0,0
PAT_812_1625_430.png,0.253,0.044,0.002,0.006,0.01,0
PAT_813_1619_543.png,0.412,0.125,0.001,0.003,0.032,0
PAT_814_1532_265.png,0.257,1.0,0.008,0.012,0.013,0
PAT_814_1532_545.png,0.421,0.026,0.02,0.007,0.026,0
PAT_815_1533_460.png,0.511,0.011,0.0,0.003,0.0,0
PAT_815_1534_411.png,0.21,0.763,0.008,0.008,0.007,0
PAT_815_1535_536.png,0.777,0.114,0.005,0.01,0.005,0
PAT_815_1536_963.png,0.513,0.066,0.005,0.003,0.003,0
PAT_816_1544_933.png,0.437,0.52,0.003,0.003,0.006,0
